"pop_no"	"model"	"gene.flow.intensity.per.generation"	"qpAdm.setup"	"simulation.replicate"	"number"	"fit_criteria1"	"fit_criteria2"	"fit_criteria3"	"odds_maxdist"	"odds_avgdist"	"FPR_maxdist"	"FPR_avgdist"	"FNR_maxdist"	"FNR_avgdist"	"FDR_maxdist"	"FDR_avgdist"
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.012779435053217	0.012816735415439	0.00025779840164991	0.000257807896287566	0.997118155619596	0.997126436781609	0.875	0.875
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0145470905818836	0.0113997383666604	0.000487402519496101	0.000485890487759297	1	1	1	1
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0102865540044085	0.0102494397707652	0.000330639235855988	0.000330627089379523	0.996428571428571	0.996415770609319	0.9	0.9
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00973012667523407	0.00928542591844974	0.00022030475491096	0.000220207729291298	0.99622641509434	0.99604743083004	0.857142857142857	0.857142857142857
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0177965153154498	0.0169617893755825	0.000335783307838675	0.000335507921714818	0.9958071278826	0.995604395604396	0.818181818181818	0.818181818181818
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0105464300150663	0.0103607906532442	0.000514460000734943	0.00051436549342347	1	1	1	1
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0138625636451481	0.0143526437123522	0.000891961199687814	0.000892392355172157	1	1	1	1
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0188203912270302	0.0190091525549339	0.000222288085358625	0.000222329269648349	1	1	1	1
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0175464356508333	0.0151986815601538	0.000477204316863666	0.000476103277787951	1	1	1	1
"13 demes"	"4-way"	"10-3 to 10-2"	"prox. rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0176211453744493	0.0166507738575515	0.000624082232011747	0.000623487126824617	0.991666666666667	0.991189427312775	0.80952380952381	0.80952380952381
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.019211324570273	0.017796289284362	0.00214863498483316	0.00214565189953301	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00724733166425089	0.00578947368421053	0.000790617999736461	0.000789473684210526	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00910891089108911	0.0100422832980973	0.00171617161716172	0.00171775898520085	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0106233201075131	0.0117888262429523	0.00255983617048509	0.00256278831368529	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0109063557728469	0.00926157697121402	0.00162968534536793	0.0016270337922403	0.988505747126437	0.986486486486487	0.928571428571429	0.928571428571429
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0220036241263267	0.0181818181818182	0.00336526016049702	0.00335267569310123	0.988235294117647	0.985815602836879	0.928571428571429	0.928571428571429
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00987091875474563	0.00732138348901792	0.00164515312579094	0.0016409997475385	0.961538461538462	0.948275862068966	0.8125	0.8125
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0162162162162162	0.0132169896060567	0.000900900900900901	0.000898242012062107	0.992063492063492	0.990291262135922	0.875	0.875
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0177175612298072	0.0182481751824818	0.00403856175091193	0.00391032325338895	0.992647058823529	0.985714285714286	0.96875	0.9375
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. non-rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0223351611608934	0.0219251336898396	0.0024073826400963	0.00240641711229947	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00947306098283008	0.0080555760845466	0.00492155121373594	0.00491464045525091	0.99609375	0.995412844036697	0.992537313432836	0.992537313432836
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00838457238680827	0.00838457238680827	0.0058133035215204	0.0058133035215204	0.995555555555556	0.995555555555556	0.993630573248408	0.993630573248408
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.018817994707439	0.0154962083745467	0.00518229932372832	0.0052386709162179	0.97265625	0.971631205673759	0.909677419354839	0.92258064516129
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0142048648851242	0.0130278526504942	0.00655897455117874	0.00655136268343815	0.989445910290237	0.988505747126437	0.977653631284916	0.977653631284916
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0114692505438007	0.00983179341388297	0.00656515720783073	0.00655452894258864	0.968965517241379	0.963855421686747	0.948571428571429	0.948571428571429
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00519470670761764	0.0043949382435402	0.00515678914040875	0.00519057361521558	0.970802919708029	0.974137931034483	0.971428571428571	0.978571428571429
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00746403201961562	0.0052167656053247	0.00656257887714997	0.00658391797085807	0.980676328502415	0.979310344827586	0.978494623655914	0.983870967741935
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0196018842121258	0.0179004854368932	0.00539431697310439	0.00542324029126214	0.961240310077519	0.959745762711864	0.876543209876543	0.882716049382716
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0313953041540176	0.0247795044099118	0.0060331245436729	0.00607078767515559	0.976744186046512	0.973805855161787	0.892045454545455	0.903409090909091
"13 demes"	"4-way"	"10-4 to 10-3"	"dist. rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0114215932763451	0.00975329890992542	0.0060340492780691	0.00605995410212278	0.993710691823899	0.996323529411765	0.988235294117647	0.994117647058824
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00971345313258863	0.00824442289039767	0.00279261777561923	0.00278855480116392	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0186963112683173	0.0158730158730159	0.00189489641232946	0.0018896447467876	0.97972972972973	0.976190476190476	0.833333333333333	0.833333333333333
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0140845070422535	0.0131926121372032	0.00352112676056338	0.00351802990325418	0.982142857142857	0.980952380952381	0.933333333333333	0.933333333333333
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00910083727702949	0.0108180381670111	0.00169882295837884	0.00182326485960861	0.986666666666667	1	0.933333333333333	1
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0100200400801603	0.00875656742556918	0.00225450901803607	0.00225168876657493	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0131926121372032	0.0123022847100176	0.00326674205302174	0.00326387145367813	0.980952380952381	0.979591836734694	0.928571428571429	0.928571428571429
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0188118811881188	0.0196952805648458	0.00371287128712871	0.00359222098352533	1	0.993710691823899	1	0.966666666666667
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0195771339075959	0.0186464988916417	0.00378491255546855	0.00404224801147477	0.953333333333333	0.965034965034965	0.805555555555556	0.861111111111111
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0119237861094038	0.0109296328134594	0.00356484326982176	0.00356134102910475	1	1	1	1
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. non-rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00935997976220592	0.00833965125094769	0.00177080698203896	0.0027798837503159	0.851351351351351	0.954545454545455	0.56	0.88
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0111132039932191	0.00993377483443709	0.00647956300621586	0.00609572546658639	0.959322033898305	0.916666666666667	0.934782608695652	0.880434782608696
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0100498879329043	0.00910141577578734	0.0061817655990167	0.00628431089280555	0.956834532374101	0.964285714285714	0.934426229508197	0.950819672131147
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0156191475016855	0.01440329218107	0.00292156715858866	0.00284324728769173	0.995203836930456	0.98961038961039	0.975	0.95
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00743523215737908	0.00716221447928765	0.00623475196530225	0.00619434765776229	0.989583333333333	0.983783783783784	0.987730061349693	0.98159509202454
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0103329506314581	0.0123475726666155	0.00451588212782243	0.0045632333767927	0.97037037037037	0.978260869565217	0.936507936507937	0.944444444444444
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0130779149014551	0.0118105890577284	0.00725732179038497	0.00728503624121564	0.991549295774648	0.993769470404984	0.985	0.99
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0122568093385214	0.00997748272381396	0.00486381322957198	0.00485286124699123	0.987301587301587	0.98443579766537	0.968992248062015	0.968992248062015
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0148673634957171	0.0137580098002262	0.00513188181578054	0.00508857896720694	0.984771573604061	0.980821917808219	0.957746478873239	0.950704225352113
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0156722054380665	0.0141785135186093	0.00464501510574018	0.00463818394358762	0.980722891566265	0.978723404255319	0.938931297709924	0.938931297709924
"13 demes"	"4-way"	"10-4 to 10-3"	"prox. rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0129066344629783	0.00985777710888705	0.00637783983696883	0.0062081420723907	0.976608187134503	0.954198473282443	0.954802259887006	0.932203389830508
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0309498399146211	0.0252056248341735	0.00213447171824973	0.00252056248341735	0.974137931034483	0.984210526315789	0.727272727272727	0.863636363636364
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0111867704280156	0.014022680160956	0.00352626459143969	0.00353615412754542	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0166087292390884	0.0142581888246628	0.00128749839062701	0.00141297366730893	0.976744186046512	0.981981981981982	0.769230769230769	0.846153846153846
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0167083278515985	0.0164408786005524	0.00368372582554927	0.00355122977771932	0.984251968503937	0.976	0.933333333333333	0.9
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0154686078252957	0.011000388248997	0.00285974262316392	0.00297657564384625	0.983193277310924	0.988235294117647	0.916666666666667	0.958333333333333
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0315002669514148	0.023440603893524	0.00360384410037373	0.003708118130049	0.983050847457627	0.983050847457627	0.870967741935484	0.903225806451613
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0108567691301504	0.00716799165906425	0.00222367560497057	0.00221556105825622	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.015639374425023	0.0167083278515985	0.00328558286239979	0.00328904091566899	0.983193277310924	0.984251968503937	0.925925925925926	0.925925925925926
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0132046724225495	0.010126582278481	0.00457084814626714	0.00443037974683544	0.990384615384615	0.975	0.972972972972973	0.945945945945946
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. non-rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0045004500450045	0.00462962962962963	0.00617204577600617	0.00617283950617284	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0177395586561958	0.0138625636451481	0.00602510772444925	0.00616939829784071	0.95583596214511	0.955764075067024	0.884931506849315	0.90958904109589
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0117338539872134	0.0109404586576899	0.00723555759733548	0.00730639022244324	0.960848287112561	0.965034965034965	0.940298507462687	0.950248756218905
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0153131716303347	0.0127672606856421	0.00366518268345103	0.00375169879218268	0.971177944862155	0.973013493253373	0.892523364485981	0.91588785046729
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0138248847926267	0.0127210910341139	0.00565998049601316	0.00569201971196088	0.962655601659751	0.962462462462462	0.91640866873065	0.922600619195046
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0208268208815255	0.0175862270434495	0.00441544232572679	0.00442090092897345	0.99437148217636	0.994462901439646	0.974137931034483	0.978448275862069
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0108917631041525	0.00875537776435957	0.00429241358444898	0.00437768888217979	0.96875	0.97198275862069	0.926530612244898	0.946938775510204
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0145733461169703	0.01292237005839	0.00521572387344199	0.0052072365272327	0.981578947368421	0.979259259259259	0.951048951048951	0.951048951048951
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0172703105262166	0.0155470646915997	0.00590131789815042	0.00572192211409964	0.979257641921397	0.966101694915254	0.942771084337349	0.91566265060241
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0159295034739875	0.0146685472496474	0.0066843661149711	0.00673248707099201	0.942080378250591	0.941025641025641	0.878712871287129	0.886138613861386
"13 demes"	"4-way"	"10-5 to 10-2"	"dist. rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0131578947368421	0.0133881230116649	0.00348352896630064	0.00348432055749129	0.981294964028777	0.981612446958982	0.934010152284264	0.934010152284264
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0179350460494426	0.0159651669085631	0.00193892389723703	0.0019351717464925	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00987091875474563	0.0121765601217656	0.00316375601113642	0.00317097919837646	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.014792899408284	0.013668267454747	0.0016025641025641	0.00160078808028568	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0121726300258207	0.00944206008583691	0.00110660272962007	0.00110361741263029	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.006298629121897	0.00443786982248521	0.00148203038162282	0.0014792899408284	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0200300450676014	0.015200598056317	0.00225338007010516	0.00236730625467231	0.99375	1	0.947368421052632	1
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0145948666331152	0.0138295197384964	0.00264217413185707	0.00251445813427206	0.974137931034483	0.963636363636364	0.875	0.833333333333333
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0134186876769666	0.013668267454747	0.0023390373014896	0.00233961334810984	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0155627009646302	0.0162162162162162	0.00180064308681672	0.0018018018018018	0.991735537190083	0.992063492063492	0.933333333333333	0.933333333333333
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. non-rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0120481927710843	0.0121793210676341	0.00272055965798679	0.00272091215340762	0.978494623655914	0.978723404255319	0.91304347826087	0.91304347826087
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00789164168911485	0.00764314298177404	0.00394582084455742	0.00396381360593244	0.990384615384615	0.992555831265509	0.981132075471698	0.985849056603774
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0190427174472465	0.0156450371890228	0.00395191530034556	0.00393873887077273	0.989382239382239	0.98711943793911	0.951327433628319	0.951327433628319
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0119215244532057	0.0101578020165673	0.00349197409180513	0.00352337044117096	0.97007874015748	0.968634686346863	0.907317073170732	0.917073170731707
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.00912788236809658	0.0080148532142135	0.00401185152468761	0.00398904391624846	0.973790322580645	0.967889908256881	0.943722943722944	0.939393939393939
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.012282309807516	0.0124307872831946	0.00535288725939505	0.00544534487184188	0.940298507462687	0.948377581120944	0.879518072289157	0.894578313253012
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0199482822312523	0.018349469801752	0.00334318433690432	0.00335638543107423	0.980555555555556	0.979899497487437	0.896039603960396	0.900990099009901
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0160235749148172	0.0155559646539028	0.00438346072382356	0.00438144329896907	0.983908045977012	0.983431952662722	0.944444444444444	0.944444444444444
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0191602119853241	0.0171246809927137	0.00500315013156432	0.00515959610903577	0.979690522243714	0.987041036717063	0.927835051546392	0.958762886597938
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0155283517051644	0.0144606758152575	0.00384054358463044	0.00378117160985687	0.975029726516052	0.969387755102041	0.908296943231441	0.895196506550218
"13 demes"	"4-way"	"10-5 to 10-2"	"prox. rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0161592202064377	0.0133424500582115	0.00444749179993699	0.00452756269288341	0.973623853211009	0.975069252077562	0.91254752851711	0.931558935361217
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	1	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0128188856453865	0.0115350488021295	0.00164995557811905	0.00164786411458994	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	2	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0258861011549184	0.0224927229425774	0.000663746183459445	0.000661550674781688	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	3	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0218713601656529	0.020814479638009	0.00116474699107027	0.00116354234001293	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	4	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0176967056901715	0.0170044891851449	0.000952899537163082	0.000952251394368113	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	5	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0211132437619962	0.0175975516449885	0.000383877159309021	0.000382555470543229	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	6	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0142348754448399	0.0130760441792561	0.00152516522623284	0.00152342262282595	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	7	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0130869899923018	0.0117888262429523	0.000128303823453939	0.000128139415684264	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	8	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.015600624024961	0.0103466114847387	0.000650026001040042	0.000775995861355406	0.991666666666667	1	0.833333333333333	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	9	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0269215762777995	0.0226654578422484	0.000780335544284042	0.000777101411734231	1	1	1	1
"13 demes"	"4-way"	"10-5 to 10-4"	"dist. non-rot."	10	15	"% (-0.3,1.3)"	"p>=0.001"	"2. 'trailing' simpler models rejected"	0.0217106984043945	0.0178501628664495	0.00104629871828407	0.00104234527687296	0.987951807228916	0.985401459854015	0.8	0.8
